Random Forest,Logistic Regression - Stepwise,SGBAP,Pop. Density,Alpha Cases
0.065333333,0.24100867,0.137716619,0.001293861,0.003278482
0.064666667,0.297490113,0.128835037,0.004130776,0.010858605
0.122666667,0.279505134,0.103839953,0.002209534,0.007980661
0.776,0.221410283,0.083473932,0.001005578,0.021031204
0.834666667,0.618418439,0.196437923,0.014847417,0.025423825
0.764666667,0.301524572,0.106033115,0.001463927,0.020358229
0.156,0.453705496,0.159615378,0.012645819,0.00706895
0.725333333,0.328032024,0.136830959,0.001831029,0.016461958
0.082,0.37329273,0.151767498,0.008449706,0.007319835
0.112666667,0.328313295,0.1157167,0.000470633,0.007632107
0.096666667,0.228686724,0.127027468,0.000406244,0.001306753
0.766,0.448591126,0.131058872,0.001535401,0.024088811
0.148,0.234170973,0.119058019,0.00109255,0.00890005
0.154,0.50610413,0.157721058,0.011250047,0.009096539
0.161333333,0.24454554,0.102012041,0.000991616,0.013233717
0.102666667,0.293314314,0.139230573,0.003040088,0.013222476
0.060666667,0.257985172,0.138402798,0.001514641,0.001770031
0.746,0.421819171,0.149717602,0.004228064,0.018224608
0.772666667,0.299098477,0.105207307,0.000948653,0.018634629
0.716666667,0.21193993,0.094710242,0.001893494,0.016774911
0.128666667,0.295262829,0.152996046,0.000121717,0.002234212
0.093333333,0.339110793,0.142500669,0.004169556,0.007037805
0.1,0.329741206,0.140039548,0.00119343,0.004518764
0.142666667,0.401487853,0.150956742,0.003352755,0.008746723
0.738666667,0.16472684,0.06132631,0.000284938,0.017566042
0.770666667,0.335049755,0.129821974,0.003271065,0.029995482
0.127333333,0.187527091,0.091858742,0.001989617,0.013997596
0.128,0.376660821,0.14104556,0.003820094,0.003458538
0.107333333,0.404322104,0.114008635,0.001422479,0.000922832
0.075333333,0.271971518,0.144825489,0.000925745,0.000507024
0.094666667,0.33416332,0.151000997,0.000660212,0.00835629
0.108,0.241407396,0.094117958,0.000700495,0.00578563
0.848666667,0.611668934,0.197893556,0.027946886,0.016222261
0.061333333,0.248168828,0.134434862,0.000942912,0.003685613
0.134666667,0.366913885,0.127494412,0.0007714,0.014207508
0.095333333,0.232054265,0.136732388,0.001901802,0.01443299
0.12,0.332400926,0.106255346,0.002413502,0.011814255
0.096,0.176863618,0.136450425,0.016190902,0.003528222
0.754,0.270751954,0.088183272,0.000521535,0.047556611
0.088,0.093931465,0.053353674,0.003531574,0.002451946
0.755333333,0.517329092,0.195271377,0.004989743,0.017829634
0.072,0.105939202,0.072369601,0.000525015,0.006067273
0.124,0.373718239,0.134873164,0.002414491,0.009971146
0.095333333,0.124410687,0.113160425,0.000939601,0.002273929
0.098,0.191459314,0.111878054,0.000755292,0.01147027
0.115333333,0.345015832,0.141588429,0.001389884,0.005865697
0.108666667,0.257424402,0.116935104,0.003772964,0.007445403
0.114,0.160343498,0.116392056,0.001194039,0.011177203
0.086666667,0.320786239,0.132439888,0.002535624,0.01619992
0.108,0.26961421,0.105510095,0.001323443,0.011810537
0.752,0.412782748,0.116003312,0.001954562,0.01781737
0.09,0.271163763,0.119175713,0.002238939,0.003393566
0.728666667,0.257382701,0.109494854,0.003787588,0.029266541
0.691333333,0.357628477,0.132374501,0.001632514,0.023038423
0.098666667,0.318453008,0.123719748,0.000932275,0.012327077
0.153333333,0.379502736,0.125035771,0.001532947,0.008235588
0.106666667,0.348064928,0.139543939,0.002146098,0.00526875
0.095333333,0.349564787,0.131536041,0.001418374,0.002419404
0.064,0.282827125,0.130098562,0.001874246,0.001997603
0.074,0.31631043,0.146825172,0.000374348,0.003864587
0.101333333,0.443708659,0.177246105,0.001228537,0.002887094
0.144,0.307192567,0.105046147,0.000145773,0.010986358
0.128666667,0.39293647,0.162821214,0.004972258,0.011312707
0.750666667,0.336665837,0.127702864,0.002445429,0.024024686
0.266666667,0.657136743,0.213324281,0.017398223,0.008135605
0.110666667,0.164221093,0.087099854,0.000647397,0.008385512
0.729333333,0.293506766,0.118027907,0.000486366,0.023813262
0.17,0.331324183,0.161503974,0.002403543,0.001767142
0.747333333,0.286972158,0.094227494,0.003106421,0.059303186
0.094666667,0.292445262,0.113993259,0.001258708,0.009512774
0.747333333,0.33618987,0.132321364,0.003070529,0.022114274
0.08,0.200870014,0.096022897,0.001560174,0.004978234
0.095333333,0.329883637,0.163771922,0.000783876,0
0.020666667,0.059996297,0.0912749,3.25E-05,0
0.022666667,0.098013099,0.073851618,0.000100311,0.004236314
0.032,0.102800593,0.060748868,6.83E-05,0
0.116666667,0.088302515,0.13545367,1.09E-05,0
0.016666667,0.071914646,0.062939887,5.43E-05,0
0.027333333,0.061774769,0.112505939,3.76E-05,0.003647587
0.051333333,0.0373459,0.045062079,2.73E-05,0.01564582
0.09,0.150239939,0.10045045,0.000796377,0.008997173
0.741333333,0.225876041,0.107202644,0.001369307,0.03292302
0.008666667,0.052877252,0.059943456,3.51E-05,0
0.011333333,0.068571662,0.078172743,6.04E-05,0
0.018666667,0.040026007,0.060675371,2.56E-05,0.004872042
0.677333333,0.041649499,0.066319802,2.98E-05,0.024932873
0.028666667,0.071288443,0.065241384,5.04E-05,0.004823045
0.01,0.042291536,0.068935335,3.03E-05,0.003403364
0.042,0.073468062,0.075028593,7.13E-05,0.003436231
0.018,0.033495952,0.056106833,2.56E-05,0
0.666,0.098629546,0.083680537,0.000679849,0.041770021
0.022666667,0.013599238,0.056435113,1.94E-05,0.004850617
0.017333333,0.134960057,0.062777954,4.39E-05,0
0.046666667,0.048449678,0.077283117,3.11E-05,0
0.038,0.04071817,0.034606872,2.48E-05,0
0.014,0.032929803,0.082110247,4.91E-05,0
0.012,0.011292585,0.040220609,2.64E-05,0
0.041333333,0.080827731,0.073211939,4.34E-05,0.001919983
0.028666667,0.017457028,0.069225708,3.73E-05,0.004417422
0.054666667,0.062171037,0.093812543,6.25E-05,0.009544325
0.024666667,0.073855592,0.060017517,6.27E-05,0.004668911
0.039333333,0.083197215,0.073949422,0.000113556,0
0.045333333,0.167181766,0.088882683,0.000219563,0.009143855
0.704,0.045863376,0.05932018,7.67E-05,0.035564751
0.022666667,0.04599478,0.048163208,4.08E-05,0.003831297
0.050666667,0.054412284,0.080899545,3.48E-05,0.005630578
0.024666667,0.064199417,0.056590608,8.65E-05,0.004865595
0.030666667,0.062330984,0.062591301,5.69E-05,0.005549838
0.012,0.090744127,0.077812706,0.000134617,0.002872724
0.032,0.13362781,0.082900585,8.58E-05,0.002113895
0.061333333,0.093696548,0.084671671,3.90E-05,0
0.025333333,0.088267225,0.058901963,0.00015693,0.004772957
0.046666667,0.071736753,0.046351635,0.000223906,0.000778097
0.01,0.070732706,0.071943347,6.23E-05,0.002829734
0.070666667,0.047810504,0.056779114,1.95E-05,0
0.06,0.117528588,0.073422952,5.55E-05,0
0.644666667,0.031405287,0.091188127,7.53E-06,0.044121212
0.659333333,0.110248297,0.096024718,0.000320522,0.018215115
0.023333333,0.092703476,0.062478574,3.67E-05,0.005836139
0.028,0.083089615,0.083468206,0.000131065,0.003196572
0.065333333,0.037902083,0.06359371,2.99E-05,0
0.028,0.120993653,0.068873927,0.000128602,0
0.020666667,0.107203364,0.070830887,0.000116454,0.007256096
0.068,0.129480144,0.081558317,0.00047544,0.003424496
0.046666667,0.070489381,0.034643848,4.38E-05,0.00575394
0.05,0.083031346,0.063920699,0.000226979,0.00293445
0.048666667,0.42140543,0.151137856,0.000662152,0.001592939
0.119333333,0.341123993,0.134011777,0.003573153,0.013040094
0.079333333,0.335441264,0.134482709,0.001754231,0.001443649
0.102666667,0.292799446,0.13118464,0.001939452,0.014292512
0.084666667,0.332393336,0.133321593,0.001816515,0.000506543
0.116,0.417354832,0.13562059,0.001582522,0.007731069
0.704,0.235431433,0.107294596,0.001785343,0.023704797
0.06,0.382759748,0.145952335,0.001236598,0.002793639
0.144,0.469731774,0.155541289,0.011251076,0.008089898
0.045333333,0.180890093,0.104896543,0.000969424,0.008606538
0.068666667,0.251227341,0.125617111,0.001256799,0.003971306
0.147333333,0.313494811,0.12717866,0.004727507,0.00468909
0.1,0.41088766,0.143739888,0.006237732,0.004702204
0.065333333,0.360821545,0.135716591,0.001422246,0.007621969
0.728,0.244376139,0.132387073,0.002713063,0.027390896
0.064,0.282251856,0.125634169,0.00089957,0.005123365
0.075333333,0.385908045,0.139045101,0.001450996,0.011962299
0.865333333,0.711638108,0.217786152,0.038060355,0.018987091
0.765333333,0.287195321,0.127995356,0.001199952,0.016400975
0.049333333,0.381086335,0.133874475,0.00129068,0.005792162
0.197333333,0.479043811,0.191344265,0.006169292,0.008437106
0.086,0.30003326,0.125174009,0.00414683,0.008317359
0.116,0.331802915,0.144556897,0.004206759,0.009590107
0.105333333,0.38164679,0.132844888,0.000977814,0.005800335
0.849333333,0.693156004,0.200696337,0.033244228,0.020447957
0.051333333,0.32443887,0.130087266,0.001447611,0.005760496
0.1,0.21176121,0.116368388,0.000897746,0.002213587
0.715333333,0.185176895,0.140859217,0.003257168,0.018138652
0.133333333,0.415008703,0.140279058,0.005563082,0.003003451
0.065333333,0.207783518,0.116573456,0.001043175,0.004256065
0.809333333,0.59006213,0.188582814,0.027761855,0.016434682
0.133333333,0.438077707,0.145651302,0.001976618,0.005385393
0.048,0.28625147,0.127177547,0.00093009,0.008791888
0.043333333,0.193877457,0.111143184,0.000527509,0.002933591
0.045333333,0.391057352,0.129036076,0.000910784,0.002042195
0.051333333,0.377352232,0.138522515,0.001078671,0.00281118
0.07,0.356390492,0.136471858,0.000938121,0.007024676
0.097333333,0.232223192,0.154423333,0.001440028,0.001505501
0.086666667,0.41868899,0.124973497,0.001650176,0.005489973
0.092666667,0.329197789,0.127305581,0.001073429,0.00136122
0.092,0.245444054,0.121979073,0.00227401,0.007260666
0.087333333,0.338071561,0.127616527,0.001616183,0.002831823
0.12,0.307634677,0.149497448,0.013925498,0.008051701
0.097333333,0.308718591,0.097428002,0.001855259,0.004451966
0.091333333,0.303615119,0.14256486,0.003503394,0.007359273
0.091333333,0.343526708,0.111094137,0.001371084,0.004347203
0.164,0.39842754,0.134201729,0.008665304,0.016091562
0.808666667,0.558952889,0.157314387,0.017612246,0.032214249
0.092,0.327668362,0.122771754,0.001310034,0.015535291
0.795333333,0.335903259,0.135866694,0.007792483,0.039937778
0.728666667,0.348777164,0.116687869,0.002245608,0.372122125
0.141333333,0.370995115,0.16038572,0.005837469,0.010248131
0.072,0.308559457,0.108667386,0.00074682,0.000963051
0.106666667,0.287590725,0.131356683,0.001224138,0.005626065
0.124666667,0.314391657,0.12567377,0.003577469,0.014330826
0.040666667,0.277930036,0.145269262,0.000428583,0.002423532
0.2,0.450582532,0.151377926,0.015999654,0.00591257
0.046,0.185158441,0.110093061,0.000489473,0.003041164
0.100666667,0.291918813,0.109445141,0.001194709,0.013113472
0.094666667,0.380248068,0.130192907,0.00179714,0.001535274
0.128,0.162060699,0.075450776,0.000503111,0.003823594
0.068666667,0.340318816,0.124922896,0.002217391,0.010343036
0.090666667,0.360976935,0.117606903,0.000628438,0.004725922
0.068666667,0.461990829,0.145254344,0.001223761,0.003663133
0.720666667,0.303282834,0.130560802,0.00158938,0.326812612
0.098,0.394094317,0.126738651,0.000888853,0.001191521
0.114666667,0.301185092,0.138245147,0.004630725,0.016022746
0.092,0.31196245,0.133403834,0.001347583,0.007284824
0.738666667,0.36134137,0.127264326,0.000976483,0.021825413
0.096,0.322519289,0.135188505,0.003399783,0.007374536
0.092666667,0.379732951,0.136142537,0.001551118,0.005611116
0.091333333,0.432932341,0.13480483,0.002014375,0.005089343
0.111333333,0.368169733,0.129356644,0.001736554,0.001464575
0.074666667,0.403582011,0.119955483,0.001396732,0.002798656
0.099333333,0.310493839,0.127573566,0.001660621,0.00681023
0.182666667,0.351506671,0.140168784,0.009009025,0.01032772
0.192,0.419355044,0.163284902,0.018214997,0.01239605
0.752,0.352060453,0.127470635,0.004530972,0.017160503
0.080666667,0.338716362,0.141389723,0.002262556,0.008873454
0.122,0.422011942,0.160391987,0.001788494,0.004113831
0.154666667,0.353588288,0.127406509,0.00095879,0.001170324
0.083333333,0.331486129,0.15299014,0.000440761,0.005057839
0.19,0.530888719,0.18007994,0.007836032,0.006864495
0.69,0.292234562,0.111936921,0.001331871,0.018042925
0.077333333,0.239838762,0.131071167,0.002906158,0.012201874
0.064,0.319638845,0.122459694,0.001218101,0.010221037
0.094,0.439690016,0.128644315,0.00292131,0.013828246
0.052666667,0.371249833,0.11404541,0.000753583,0.01215907
0.742666667,0.076603078,0.087604146,0.000534451,0.031807668
0.079333333,0.07208045,0.084046962,9.33E-05,0.001934462
0.046666667,0.04333783,0.073877108,0.000196869,0.000801737
0.691333333,0.127826337,0.094325356,4.09E-05,0.01661503
0.046,0.072876298,0.09614572,0.000347614,0.002523058
0.039333333,0.122010573,0.115323598,0.000143499,0
0.017333333,0.060798,0.084861317,0.000701605,0.001838575
0.664666667,0.154398203,0.096572252,0.000318169,0.023777164
0.09,0.206641997,0.116060033,0.002115552,0.007288779
0.052,0.142119986,0.085530564,0.000816594,0.000687803
0.094,0.082074268,0.091177207,0.000899644,0.006120767
0.036,0.042012374,0.095040214,0.000267669,0.002255378
0.047333333,0.072665824,0.088344597,1.60E-05,0.005161583
0.700666667,0.266905376,0.120872904,0.007126495,0.016272779
0.054666667,0.054376154,0.095481265,0.00015039,0
0.061333333,0.082459227,0.086833807,0.001590246,0.007307922
0.064666667,0.123912561,0.115153197,0.00012955,0.009733765
0.05,0.048260205,0.066822612,0.000263676,0.007799677
0.054,0.133500458,0.103265027,0.001038886,0.011875134
0.054,0.11753874,0.109431401,0.00040945,0.003803159
0.696666667,0.031226048,0.062667504,0.000791293,0.02308185
0.022666667,0.036274401,0.090043091,6.78E-05,0.004510449
0.040666667,0.05952298,0.078470022,4.54E-05,0
0.071333333,0.0331254,0.087099712,0.000814905,0.003071199
0.057333333,0.121493228,0.098912979,0.000480926,0.005174622
0.036,0.157406796,0.108731994,0.000689729,0.007111991
0.030666667,0.038480478,0.075413054,6.07E-05,0.005091301
0.685333333,0.174950282,0.114882058,0.000128497,0.125519905
0.068,0.228894054,0.120140197,6.98E-05,0
0.098,0.063448909,0.061180747,5.09E-05,0.002990863
0.078666667,0.100317411,0.120678868,0.000305306,0.003494196
0.056,0.076256654,0.085934869,0.000231644,0
0.068666667,0.172465703,0.090841306,0.0004384,0.006744988
0.034,0.119999065,0.099736221,0.0001133,0.003675542
0.054,0.073812898,0.078762283,0.000237817,0.002985197
0.050666667,0.151124603,0.097465079,0.00067679,0.011907397
0.047333333,0.093939811,0.097358579,0.000240846,0.005597363
0.036,0.086391185,0.097672854,0.000122542,0.006333431
0.034,0.054249486,0.098969624,0.000201211,0.005475183
0.078666667,0.132711878,0.105642623,0.000435323,0.002433822
0.027333333,0.102040985,0.094579527,0.00050743,0.004111418
0.068,0.115459981,0.098487359,0.000858587,0.00344618
0.05,0.103108415,0.082535401,0.000267691,0.002151625
0.044666667,0.160353584,0.111113611,0.000938995,0.004337516
0.045333333,0.039836663,0.101275229,0.000246709,0.001302971
0.061333333,0.079461867,0.10880032,0.00044421,0.005904298
0.074666667,0.077535807,0.066239629,0.000111648,0.01444399
0.089333333,0.118105931,0.081483816,0.000611169,0.002687696
0.082,0.028911884,0.069814316,0.000867296,0.001125771
0.064,0.121217363,0.10535264,0.00046202,0.000783792
0.086666667,0.122413398,0.090003617,0.001182628,0.004379872
0.045333333,0.053817825,0.073120948,0.000215869,0.005945721
0.694,0.090671901,0.091773229,0.000254182,0.022988921
0.074,0.116657153,0.078198418,0.000271305,0.000919728
0.104,0.373036085,0.150767952,0.015311951,0.010692326
0.050666667,0.068742262,0.085544738,0.000773456,0.004588193
0.674666667,0.081498064,0.100033027,0.00029176,0.017615415
0.086,0.026880329,0.061366283,0.000929939,0.010985299
0.706666667,0.054774318,0.074146482,0.000400778,0.01953339
0.050666667,0.060135379,0.092949186,0.001651683,0.005934331
0.04,0.049711599,0.081081326,0.000471321,0.007327594
0.055333333,0.072642182,0.083088377,0.000738437,0.002881178
0.037333333,0.159136115,0.103269285,0.001268116,0.006837718
0.051333333,0.045961881,0.091588274,0.000110039,0.000994079
0.025333333,0.050353932,0.077406488,4.46E-05,0
0.044,0.054510282,0.088670851,0.001865,0.007038664
0.064,0.120711435,0.088056813,0.000549313,0.004547079
0.101333333,0.181635544,0.115617838,0.000852043,0.003184191
0.029333333,0.124427753,0.10483728,0.000700924,0.005624705
0.729333333,0.225906124,0.114625923,0.000143085,0.072309948
0.068,0.139020194,0.092359041,0.000119211,0.001521421
0.12,0.239749956,0.15241104,0.015641486,0.009598899
0.081333333,0.108266173,0.093636688,0.001923467,0.016147401
0.692666667,0.082519558,0.088315176,0.001736635,0.054801513
0.043333333,0.086146961,0.110026931,0.000157644,0
0.052,0.059944407,0.070003644,9.79E-05,0.003763324
0.062666667,0.134379055,0.115855306,0.000233704,0.000545757
0.018,0.135644294,0.099697939,7.18E-05,0
0.09,0.70582085,0.241761993,0.001844955,0.003556136
0.069333333,0.448011508,0.17835704,0.003010051,0.005644568
0.040666667,0.144173131,0.12885205,0.000645737,0.001645332
0.05,0.218871468,0.131516766,0.001071858,0.002949617
0.038666667,0.226679836,0.116800255,0.000549992,0.003420938
0.030666667,0.120491702,0.087957432,0.000103552,0.000451988
0.034666667,0.343821095,0.142825542,0.000191311,0.001924589
0.066,0.30300735,0.145054588,0.000830292,0.00424045
0.026,0.25382747,0.11698671,0.000298031,0.00228597
0.072,0.089523439,0.110092626,2.15E-05,0
0.016666667,0.136782347,0.10509016,2.15E-05,0.001532199
0.049333333,0.15462592,0.115204244,9.38E-06,0.001491993
0.095333333,0.186824632,0.135524391,0.000614375,0.00283046
0.031333333,0.246948735,0.136398465,0.001067925,0.002446253
0.056,0.210995076,0.074428655,0.000179703,0.004473316
0.018666667,0.271341985,0.132192374,0.000723473,0.002521587
0.018,0.192222334,0.103280059,0.000154344,0.006142494
0.034,0.116781653,0.089998254,1.29E-05,0
0.039333333,0.544007691,0.188163966,0.001123039,0.001443504
0.031333333,0.343415348,0.135264509,0.000677295,0.001103869
0.034666667,0.4572714,0.143752255,0.00074508,0.007311086
0.070666667,0.211567829,0.086997089,4.22E-05,0.002886475
0.065333333,0.326224999,0.14650099,0.003944279,0.015571014
0.056,0.24092635,0.088040681,7.61E-05,0.005703854
0.148,0.607613629,0.245463062,0.025710516,0.009593869
0.048666667,0.288290171,0.128482265,0.001524742,0.004997175
0.065333333,0.175305804,0.104560803,2.65E-05,0.006196799
0.037333333,0.116135721,0.122477944,0.000327777,0.002447915
0.034666667,0.215197813,0.104766831,0.000331395,0.007075242
0.033333333,0.082566467,0.095158906,0.000176827,0.001644167
0.014,0.127576114,0.090727169,3.00E-05,0.001530286
0.047333333,0.136659478,0.103649377,0.000150246,0.005374183
0.114666667,0.356554166,0.165286462,0.011148542,0.009002578
0.036,0.062585597,0.039809352,1.10E-05,0
0.038666667,0.23438142,0.127152229,0.002012178,0.004016637
0.149333333,0.280922552,0.138930991,0.002728959,0.014563011
0.212666667,0.560208573,0.210516274,0.023295985,0.011692051
0.097333333,0.291389771,0.127535329,0.00140888,0.008689974
0.728,0.215093939,0.123442564,0.005327807,0.028058711
0.072666667,0.403568138,0.15121144,0.000665942,0.00552805
0.834,0.349365107,0.149634747,0.006751758,0.070686925
0.085333333,0.340769583,0.131988719,0.003268331,0.002082402
0.068,0.266572555,0.113892776,0.000740992,0.005851329
0.928666667,0.463646195,0.201591105,0.014381995,0.051230242
0.119333333,0.286499038,0.154226147,0.003282908,0.010158168
0.089333333,0.318939507,0.142410904,0.00271227,0.002287531
0.057333333,0.213699654,0.143539119,0.000163619,0.002480392
0.791333333,0.352646506,0.166756779,0.002325488,0.030419177
0.071333333,0.347452181,0.15801556,0.002018308,0.006588905
0.852666667,0.464039117,0.202047825,0.009562727,0.028910505
0.041333333,0.251155038,0.123365457,0.000896347,0.006600161
0.082666667,0.381827638,0.133146584,0.000972061,0.002365973
0.039333333,0.206518386,0.113029817,0.000610188,0.008851196
0.73,0.369904798,0.138959523,0.001901852,0.049409183
0.058,0.335891167,0.12669929,0.001180795,0.002476406
0.194666667,0.369697348,0.156158992,0.006294716,0.015019357
0.79,0.379872147,0.149136392,0.007257742,0.023067407
0.932666667,0.583711996,0.206274026,0.042546932,0.072322581
0.081333333,0.27581586,0.142789554,0.000512922,0.001843916
0.178,0.374899396,0.132005084,0.004792633,0.003844052
0.08,0.28338844,0.128516913,0.002322536,0.006825999
0.125333333,0.347095739,0.139669464,0.000238261,0.010654356
0.731333333,0.396938841,0.140408748,0.002762755,0.020420294
0.050666667,0.409998138,0.147397036,0.000459599,0.00303656
0.05,0.352565303,0.125041172,0.000894546,0.007610675
0.081333333,0.31676514,0.134281411,0.000720209,0.009284767
0.047333333,0.249689618,0.126644192,0.001437802,0.008003146
0.052,0.3278436,0.130624408,0.00093725,0.001016033
0.714666667,0.420802682,0.156731304,0.00087054,0.036971092
0.864,0.505519935,0.157386153,0.006396339,0.048240544
0.767333333,0.222947917,0.138736902,0.007915383,0.035755448
0.132,0.252264609,0.126813051,0.003385341,0.008384434
0.749333333,0.293596342,0.137320617,0.005318953,0.052664907
0.920666667,0.53034276,0.183023148,0.014578129,0.083417641
0.830666667,0.429937481,0.158254828,0.004954654,0.073983168
0.07,0.243902189,0.108532654,0.00129681,0.006717543
0.078,0.306962154,0.129008745,0.000592032,0.001900606
0.066666667,0.318930423,0.138701243,0.002323596,0.006552216
0.061333333,0.254037589,0.105602529,0.001564868,0.008845663
0.87,0.440455362,0.214130223,0.003823318,0.072943256
0.961333333,0.578514344,0.222967913,0.02360108,0.058170556
0.708,0.398600004,0.144106559,0.001948901,0.028437973
0.902666667,0.428229168,0.181568994,0.011330019,0.073996628
0.084,0.427231219,0.129752571,0.00279718,0.012142161
0.072666667,0.272828053,0.141057183,0.001155285,0.007151389
0.918666667,0.948273736,0.355014689,0.162896831,0.099714367
0.765333333,0.274184886,0.206612919,0.00141287,0.076685796
0.024,0.213713161,0.125804566,0.000216869,0.002669806
0.766666667,0.366486734,0.152096453,0.002558275,0.028559136
0.084,0.359511687,0.141666995,0.001707646,0.0098358
0.079333333,0.334732349,0.130361057,0.000967678,0.003904692
0.116666667,0.213637417,0.129236736,0.000190017,0.001818382
0.710666667,0.280011643,0.120540349,0.000696202,0.021607666
0.024666667,0.238890046,0.109652685,0.000504137,0.004347881
0.128,0.340210353,0.145180511,0.001981159,0.006629526
0.080666667,0.332517004,0.11588198,0.001077531,0.001523883
0.036,0.256267873,0.125846934,0.00062793,0.00028145
0.086,0.327854852,0.141919293,0.003360648,0.006078624
0.739333333,0.324175327,0.151466686,0.000985247,0.019543186
0.136,0.338866421,0.151264058,0.004788672,0.012392924
0.092,0.332967075,0.134179389,0.000963189,0.008645083
0.175333333,0.362059936,0.151512994,0.006814669,0.015990645
0.856666667,0.503492757,0.20589859,0.028117191,0.032536425
0.884,0.560985415,0.176840854,0.013491431,0.041760089
0.857333333,0.393301032,0.179217465,0.011254854,0.020022845
0.939333333,0.757954388,0.214180941,0.021505676,0.108588574
0.910666667,0.448113707,0.186002855,0.00532043,0.0289862
0.095333333,0.262149511,0.089486634,0.000695837,0.013941346
0.104,0.36139141,0.114428855,0.002163406,0.006390749
0.133333333,0.334938443,0.122951564,0.000312841,0.012696021
0.086666667,0.206901011,0.103437012,0.003810013,0.008712806
0.178,0.220608039,0.093638415,0.000514598,0.007841819
0.094666667,0.267605313,0.110633503,0.000545567,0.010572513
0.083333333,0.147586115,0.117067213,0.00439928,0.015099623
0.072,0.215671458,0.113169184,0.002628633,0.008711687
0.118,0.199518491,0.087587049,0.00053522,0.005305581
0.090666667,0.325330328,0.154055775,0.005967362,0.011904188
0.098666667,0.289825295,0.099419482,0.002000512,0.003272516
0.092,0.307557794,0.123205833,0.000772131,0.010262656
0.11,0.331641885,0.122740229,0.000798969,0.012323011
0.755333333,0.277487006,0.093067383,0.000777313,0.068643166
0.097333333,0.166480012,0.094589979,0.000493004,0.007904509
0.711333333,0.267033453,0.120120812,0.001664348,0.020862502
0.775333333,0.271560698,0.087524345,0.001057213,0.01881872
0.067333333,0.206431757,0.136273409,0.003794415,0.006571746
0.161333333,0.313709876,0.092796263,0.000741393,0.011734365
0.788,0.251875542,0.094988921,0.000458791,0.017769316
0.755333333,0.296613317,0.117872334,0.002401757,0.024247157
0.080666667,0.191306477,0.116266838,0.001049996,0.007567055
0.094,0.406125599,0.15340167,0.00881046,0.015211538
0.128666667,0.275772803,0.103956918,0.002144016,0.007632781
0.134666667,0.188255672,0.097697008,0.00049039,0.013198261
0.064,0.196903862,0.123413497,0.003928168,0.006697663
0.151333333,0.194841168,0.071874369,0.000590506,0.006968901
0.727333333,0.306100269,0.10608849,0.001229052,0.03928088
0.088666667,0.319526619,0.136501551,0.00226292,0.010803872
0.142666667,0.31188861,0.095548244,0.001296629,0.006373725
0.738666667,0.340296466,0.10581463,0.000595187,0.041294812
0.087333333,0.247791873,0.122616936,0.005684386,0.013328667
0.123333333,0.299432999,0.120626118,0.000370711,0.012233105
0.794666667,0.319101809,0.111590763,0.000894797,0.019004657
0.138666667,0.380497477,0.106158729,0.000784154,0.006993746
0.152,0.346183813,0.115771599,0.000838055,0.007460663
0.129333333,0.399996308,0.13637287,0.001698661,0.003327977
0.113333333,0.268217445,0.093962984,0.001109113,0.009215919
0.152,0.487801159,0.144033422,0.003427736,0.004694338
0.74,0.312055698,0.132525638,0.007481357,0.023850939
0.770666667,0.4312509,0.11154442,0.000621531,0.025322339
0.077333333,0.37587262,0.125617208,0.005191807,0.009899454
0.722666667,0.23303209,0.102624628,0.002232238,0.023565269
0.126666667,0.383368432,0.123345006,0.000745661,0.010498897
0.772666667,0.289919319,0.103097118,0.00047184,0.024335824
0.125333333,0.416959658,0.150483071,0.005273087,0.008243903
0.071333333,0.11226508,0.085322794,5.35E-05,0.004009561
0.049333333,0.195552982,0.092114898,0.000202078,0.012552775
0.033333333,0.072524132,0.10601287,3.97E-05,0
0.045333333,0.186217688,0.082410524,0.000171111,0.006393452
0.046,0.193042967,0.126844324,0.000599317,0.004087976
0.039333333,0.092081789,0.092333657,0.000314159,0.011076027
0.051333333,0.100784173,0.110128061,8.87E-05,0
0.102,0.102940242,0.0842504,5.99E-05,0.005621969
0.026666667,0.200363794,0.086516214,6.23E-05,0
0.057333333,0.070646287,0.124443401,2.66E-05,0
0.024666667,0.105607465,0.07904222,0.000117647,0.005935376
0.021333333,0.110257936,0.100970062,5.27E-05,0.002952437
0.083333333,0.238376529,0.135946355,0.000468528,0.004703754
0.038666667,0.156415321,0.126117331,0.000564514,0.005513379
0.026,0.085509351,0.096841107,2.29E-05,0.002699536
0.022666667,0.075876912,0.086110091,7.59E-05,0
0.060666667,0.128119819,0.116138331,0.000633503,0.002788951
0.017333333,0.109200001,0.078943901,7.38E-05,0.00203361
0.038666667,0.168851424,0.088631196,9.54E-05,0.002535119
0.015333333,0.119812381,0.1157661,3.43E-05,0
0.040666667,0.047149839,0.084611939,9.37E-05,0.003776208
0.024666667,0.142955706,0.073486433,4.80E-05,0
0.044,0.098404449,0.090821203,5.35E-05,0.001643126
0.043333333,0.096881601,0.063072387,3.23E-05,0.00479787
0.048,0.174674781,0.105490931,0.000146469,0
0.022,0.098542435,0.095818642,5.69E-05,0
0.022666667,0.063481803,0.114126752,1.54E-05,0
0.065333333,0.220466742,0.103720441,0.000163652,0.003578943
0.014,0.075245766,0.087915318,3.14E-05,0.003456692
0.068666667,0.16099951,0.101118499,0.000107968,0
0.045333333,0.061535077,0.079757451,6.29E-06,0
0.057333333,0.161305741,0.105716014,0.00032921,0.005034944
0.023333333,0.15945434,0.119300526,0.000124356,0.004538597
0.024,0.133534381,0.122784948,2.09E-05,0.008478327
